==========================Plot 2==================== 
list-none-m,1,1000,1,3000,3691903,1230,27
list-none-m,2,1000,1,6000,21725688,3620,3584
list-none-m,4,1000,1,12000,84777288,7064,20327
list-none-m,8,1000,1,24000,388063412,16169,106907
list-none-m,16,1000,1,48000,1769358923,36861,503370
list-none-m,24,1000,1,72000,4568635629,63453,1304600
